"Id","CanRamp","ConfigureDuringSale","Description","DisplayUrl","Family","IsActive","IsAssetizable","IsSoldOnlyWithOtherProds","Name","ProductCode","QuantityUnitOfMeasure","SpecificationType","StockKeepingUnit","Type","BasedOn.Code","UnitOfMeasure.UnitCode","BasedOnId","UnitOfMeasureId"
"NHRVUTSJQQMRDTEV13","false","#N/A","Integrated thermal management system","#N/A","Generator Set","true","true","false","Radiator + Fan Assembly","OPT-111","Each","#N/A","OPT-111","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"VGWAHYWEKVARYWJOZE","false","#N/A","Active chiller and coolant loop for temperature regulation","#N/A","Generator Set","true","true","false","Coolant Circulation System","OPT-112","Each","#N/A","OPT-112","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"GVB0XE8YOSPDOKZO4C","false","#N/A","Warms fluid lines for cold start reliability","#N/A","Generator Set","true","true","false","Coolant Preheater","OPT-113","Each","#N/A","OPT-113","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"2AREJDIM0Y1UOSTK9Q","false","Allowed","A substance that initiates or accelerates the polymerization process.","/resource/1743026820000/PC500Pail?","Chemical","true","false","false","Polymerization Catalyst (PC-500) - 5KG Pail","PC-500-5KG","#N/A","#N/A","PC-500-5KG","#N/A","#N/A","5KG-PAIL","#N/A","UTEHSBZZJ68FSTYR2T"
"I4TFP3DIEIZAANV7PO","false","Allowed","Designed for mission-critical reliability, this digital paralleling switchgear automatically synchronizes and manages load sharing across multiple generator sets to ensure uninterrupted power delivery.","/resource/switchgear?","Generator Set","true","true","false","PowerControl - Paralleling Switchgear","PCSWG","Each","#N/A","PCSWG","Bundle","SWG","EACH","GJBKB4CJGL9YEJMZGZ","AYTIXFOBWA3OE6LHMK"
"PTTVQSPGZ9ZZ8RMUGQ","false","Allowed","A versatile thermoplastic polymer known for its durability and flexibility.","/resource/1743026787000/PE1000Bag?","Chemical","true","false","false","Polyethylene (PE-1000) - 25KG Bag","PE-1000-25KG","#N/A","#N/A","PE-1000-25KG","#N/A","#N/A","25kg-BAG","#N/A","45S4DGAPCTE3QFVJ8Y"
"XCMEINF94RGDDWWQEF","false","#N/A","A complex emissions control module, including the Selective Catalytic Reduction (SCR) system and muffler, required for EPA compliance.","#N/A","Generator Set","true","true","true","Final Exhaust After-treatment System","PM-EXH-T4F","Each","#N/A","PM-EXH-T4F","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"8UNYAKICGHWE6FFOZB","false","Allowed","Remote diagnostic services that use GPS or telematics systems to monitor the performance, health, and location of the skid steer in real-time. Alerts are sent to the owner or the service provider when maintenance is required or issues are detected.","/resource/1743026855000/RemoteMonitoring?","#N/A","true","true","true","Remote Monitoring Services","Remote-Monitoring","#N/A","#N/A","Remote-Monitoring","#N/A","#N/A","#N/A","#N/A","#N/A"
"1J1IUDSSS4VPOMAZBN","false","Allowed","Durable oil filter engineered to trap contaminants, protect your engine, and extend the life of your vehicle with optimal filtration efficiency.","/resource/1743026721000/OilFilter?","#N/A","true","false","false","Oil Filter","RHO-ENG-022","#N/A","#N/A","RHO-ENG-022","#N/A","#N/A","#N/A","#N/A","#N/A"
"O2RKIGVHVTQGUQKKHX","false","Allowed","#N/A","/resource/1743027371000/BadgerOil?","#N/A","true","false","false","Synthetic Engine Oil","RLM-SW-40","#N/A","#N/A","RLM-SW-40","#N/A","#N/A","#N/A","#N/A","#N/A"
"AT3WQ3F3NYRSJV1QB0","false","Allowed","-Extended Warranty
-20% discount on parts
-1 maintenance visit
-10% discount on ALL labor","/resource/1743026881000/ServiceContract?","#N/A","true","true","false","Service Contract","SC-GOLD","#N/A","#N/A","SC-GOLD","Bundle","#N/A","#N/A","#N/A","#N/A"
"B439L3DGO5QDP0TRYN","false","Allowed","Test Subscription Product","#N/A","Software","true","true","false","Subscription","SUB","Each","#N/A","SUB","#N/A","#N/A","#N/A","#N/A","#N/A"
"CMB9VDH0KZ0SQJBH8A","false","Allowed","A white pigment that provides opacity and UV protection.","/resource/1743027413000/TiO21000kg?","Chemical","true","false","false","Titanium Dioxide (TiO2-500) - 1000KG Sack","TiO2-500-1000KG","#N/A","#N/A","TiO2-500-1000KG","#N/A","#N/A","1000KG-Sack","#N/A","UHQRUSOZ82WJT2UFQV"
"EQXBU3GQQV3RTMDGSJ","false","Allowed","A white pigment that provides opacity and UV protection.","/resource/1743027446000/TiO2Bag?","Chemical","true","false","false","Titanium Dioxide (TiO2-500) - 25KG Bag","TiO2-500-25KG","#N/A","#N/A","TiO2-500-25KG","#N/A","#N/A","25kg-BAG","#N/A","45S4DGAPCTE3QFVJ8Y"
"AGZSKXCHEBHGWIGPLY","false","Allowed","An aromatic hydrocarbon solvent used for its dissolving properties.","/resource/1743027490000/TOL100IBC?","Chemical","true","false","false","Toluene (TOL-100) - 1000L IBC","TOL-100-1000L","#N/A","#N/A","TOL-100-1000L","#N/A","#N/A","1000L-IBC","#N/A","PSSWQF6D93G7PCHDQY"
"ROL7OSK1RX5W4ZITXK","false","Allowed","An aromatic hydrocarbon solvent used for its dissolving properties.","/resource/1743027524000/TOL100Drum?","Chemical","true","false","false","Toluene (TOL-100) - 200L Drum","TOL-100-200L","#N/A","#N/A","TOL-100-200L","#N/A","#N/A","200L-DR","#N/A","IWASGZL54RR8OI5TGB"
"HAVSKW7AEOFFZJMWHU","false","Allowed","Make quick work of all your trenching jobs whether they're water, power and telecommunications or sewer and drainage projects. Add more depth to your Bobcat machine by adding a trenching bucket for those tough jobs.","/resource/1743027615000/TrenchingBucket?","#N/A","true","true","false","Trenching Bucket","TRENCHING-BUCKET","#N/A","#N/A","TRENCHING-BUCKET","#N/A","Buckets PC","#N/A","9BODPWDT0MBIAPESFO","#N/A"
"19KTWMBVZK87K75SD6","false","Allowed","A chemical compound that protects polymers from ultraviolet light degradation.","/resource/1743027667000/UV2000Bag?","Chemical","true","false","false","UV Stabilizer (UV-2000) - 25KG Bag","UV-2000-25KG","#N/A","#N/A","UV-2000-25KG","#N/A","#N/A","25kg-BAG","#N/A","45S4DGAPCTE3QFVJ8Y"
"MKPDNMM7QPLUWOMQB3","false","Allowed","Maintenance coverage for basic machine wear.","/resource/1743026252000/Warranty?","#N/A","true","true","true","Standard Year Warranty","WARR-STD-1YR","#N/A","#N/A","WARR-STD-1YR","#N/A","#N/A","#N/A","#N/A","#N/A"
"XEJVEY8NYILFOIUGHN","false","Allowed","A mixture of xylene isomers, used as a solvent in various industries.","/resource/1743027700000/XYL200IBC?","Chemical","true","false","false","Xylene (XYL-200) - 1000L IBC","XYL-200-1000L","#N/A","#N/A","XYL-200-1000L","#N/A","#N/A","1000L-IBC","#N/A","PSSWQF6D93G7PCHDQY"
"1KRNIOGKCPJUS2DCVB","false","Allowed","A mixture of xylene isomers, used as a solvent in various industries.","/resource/1743027733000/XYL200Drum?","Chemical","true","false","false","Xylene (XYL-200) - 200L Drum","XYL-200-200L","#N/A","#N/A","XYL-200-200L","#N/A","#N/A","200L-DR","#N/A","IWASGZL54RR8OI5TGB"
