$$Name$Pricebook2.Name$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
QuantumBit Database (Token Commit - Each) GEN4307;Standard Price Book;QB-CMT-TKN-EACH-GEN4307;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Each) GEN4307,Standard Price Book;true,QB-CMT-TKN-EACH-GEN4307,Term Annual;TermDefined,1000
QuantumBit Database (Token Commit - Flat) GEN4308;Standard Price Book;QB-CMT-TKN-FLAT-GEN4308;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Flat) GEN4308,Standard Price Book;true,QB-CMT-TKN-FLAT-GEN4308,Term Annual;TermDefined,1000
QuantumBit Database (Token Commit - Tier) GEN4309;Standard Price Book;QB-CMT-TKN-TIER-GEN4309;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Tier) GEN4309,Standard Price Book;true,QB-CMT-TKN-TIER-GEN4309,Term Annual;TermDefined,1000
QuantumBit Complete Solution GEN4310;Standard Price Book;QB-COMPLETE-GEN4310;Evergreen Monthly;USD,USD,true,false,QuantumBit Complete Solution GEN4310,Standard Price Book;true,QB-COMPLETE-GEN4310,Evergreen Monthly;Evergreen,0
QuantumBit Complete Solution GEN4310;Standard Price Book;QB-COMPLETE-GEN4310;One-Time;USD,USD,true,false,QuantumBit Complete Solution GEN4310,Standard Price Book;true,QB-COMPLETE-GEN4310,One-Time;OneTime,0
QuantumBit Complete Solution GEN4310;Standard Price Book;QB-COMPLETE-GEN4310;Term Annual;USD,USD,true,false,QuantumBit Complete Solution GEN4310,Standard Price Book;true,QB-COMPLETE-GEN4310,Term Annual;TermDefined,0
QuantumBit Complete Solution GEN4310;Standard Price Book;QB-COMPLETE-GEN4310;Term Monthly;USD,USD,true,false,QuantumBit Complete Solution GEN4310,Standard Price Book;true,QB-COMPLETE-GEN4310,Term Monthly;TermDefined,0
QB CPU Heat Sink GEN4312;Standard Price Book;QB-CPU-HEATSINK-GEN4312;One-Time;USD,USD,true,false,QB CPU Heat Sink GEN4312,Standard Price Book;true,QB-CPU-HEATSINK-GEN4312,One-Time;OneTime,35
QuantumBit Collaboration Suite GEN4313;Standard Price Book;QB-CS-GEN4313;Term Annual;USD,USD,true,false,QuantumBit Collaboration Suite GEN4313,Standard Price Book;true,QB-CS-GEN4313,Term Annual;TermDefined,0
QuantumBit Collaboration Suite GEN4313;Standard Price Book;QB-CS-GEN4313;Term Monthly;USD,USD,true,false,QuantumBit Collaboration Suite GEN4313,Standard Price Book;true,QB-CS-GEN4313,Term Monthly;TermDefined,0
Additional QB DataGraph (500M) GEN4314;Standard Price Book;QB-DAT-GRPH-GEN4314;Term Annual;USD,USD,true,false,Additional QB DataGraph (500M) GEN4314,Standard Price Book;true,QB-DAT-GRPH-GEN4314,Term Annual;TermDefined,25000
Additional Data Throughput GEN4315;Standard Price Book;QB-DAT-THPT-GEN4315;Evergreen Monthly;USD,USD,true,false,Additional Data Throughput GEN4315,Standard Price Book;true,QB-DAT-THPT-GEN4315,Evergreen Monthly;Evergreen,0
Additional Data Throughput GEN4315;Standard Price Book;QB-DAT-THPT-GEN4315;Term Annual;USD,USD,true,false,Additional Data Throughput GEN4315,Standard Price Book;true,QB-DAT-THPT-GEN4315,Term Annual;TermDefined,0
Additional Data Throughput GEN4315;Standard Price Book;QB-DAT-THPT-GEN4315;Term Monthly;USD,USD,true,false,Additional Data Throughput GEN4315,Standard Price Book;true,QB-DAT-THPT-GEN4315,Term Monthly;TermDefined,0
QuantumBit Database GEN4318;Standard Price Book;QB-DB-GEN4318;Term Annual;USD,USD,true,false,QuantumBit Database GEN4318,Standard Price Book;true,QB-DB-GEN4318,Term Annual;TermDefined,12000
QuantumBit Database (Token Based) GEN4323;Standard Price Book;QB-DB-TOKEN-GEN4323;Term Annual;USD,USD,true,false,QuantumBit Database (Token Based) GEN4323,Standard Price Book;true,QB-DB-TOKEN-GEN4323,Term Annual;TermDefined,12000
Additional Flows - QB Starter GEN4336;Standard Price Book;QB-FLO-STRT-GEN4336;Evergreen Monthly;USD,USD,true,false,Additional Flows - QB Starter GEN4336,Standard Price Book;true,QB-FLO-STRT-GEN4336,Evergreen Monthly;Evergreen,2000
Additional Flows - QB Starter GEN4336;Standard Price Book;QB-FLO-STRT-GEN4336;Term Annual;USD,USD,true,false,Additional Flows - QB Starter GEN4336,Standard Price Book;true,QB-FLO-STRT-GEN4336,Term Annual;TermDefined,24000
Additional Flows - QB Starter GEN4336;Standard Price Book;QB-FLO-STRT-GEN4336;Term Monthly;USD,USD,true,false,Additional Flows - QB Starter GEN4336,Standard Price Book;true,QB-FLO-STRT-GEN4336,Term Monthly;TermDefined,1500
1TB 10k RPM (2.5in) GEN4338;Standard Price Book;QB-HD 1.2TB-GEN4338;One-Time;USD,USD,true,false,1TB 10k RPM (2.5in) GEN4338,Standard Price Book;true,QB-HD 1.2TB-GEN4338,One-Time;OneTime,250
1TB 7.2k RPM NLSAS (3.5in) GEN4339;Standard Price Book;QB-HD 1TB-GEN4339;One-Time;USD,USD,true,false,1TB 7.2k RPM NLSAS (3.5in) GEN4339,Standard Price Book;true,QB-HD 1TB-GEN4339,One-Time;OneTime,499
20TB 7.2k RPM NLSAS (3.5in) GEN4340;Standard Price Book;QB-HD 20TB-GEN4340;One-Time;USD,USD,true,false,20TB 7.2k RPM NLSAS (3.5in) GEN4340,Standard Price Book;true,QB-HD 20TB-GEN4340,One-Time;OneTime,1848
3TB 10k RPM (2.5in) GEN4341;Standard Price Book;QB-HD 3TB-GEN4341;One-Time;USD,USD,true,false,3TB 10k RPM (2.5in) GEN4341,Standard Price Book;true,QB-HD 3TB-GEN4341,One-Time;OneTime,450
4TB 7.2k RPM NLSAS (3.5in) GEN4342;Standard Price Book;QB-HD 4TB-GEN4342;One-Time;USD,USD,true,false,4TB 7.2k RPM NLSAS (3.5in) GEN4342,Standard Price Book;true,QB-HD 4TB-GEN4342,One-Time;OneTime,799
8TB 7.2k RPM NLSAS (3.5in) GEN4343;Standard Price Book;QB-HD 8TB-GEN4343;One-Time;USD,USD,true,false,8TB 7.2k RPM NLSAS (3.5in) GEN4343,Standard Price Book;true,QB-HD 8TB-GEN4343,One-Time;OneTime,999
8TB 7.2k RPM Self-Encrypting NLSAS (3.5in) GEN4344;Standard Price Book;QB-HD 8TBSE-GEN4344;One-Time;USD,USD,true,false,8TB 7.2k RPM Self-Encrypting NLSAS (3.5in) GEN4344,Standard Price Book;true,QB-HD 8TBSE-GEN4344,One-Time;OneTime,1199
Intel Xeon E5-2609 v4 1.7GHz GEN4346;Standard Price Book;QB-INTEL E5-2609-GEN4346;One-Time;USD,USD,true,false,Intel Xeon E5-2609 v4 1.7GHz GEN4346,Standard Price Book;true,QB-INTEL E5-2609-GEN4346,One-Time;OneTime,1499
Intel Xeon E5-2660 v4 2.0GHz GEN4347;Standard Price Book;QB-INTEL E5-2660-GEN4347;One-Time;USD,USD,true,false,Intel Xeon E5-2660 v4 2.0GHz GEN4347,Standard Price Book;true,QB-INTEL E5-2660-GEN4347,One-Time;OneTime,1699
Intel Xeon E5-2667 v4 3.2GHz GEN4348;Standard Price Book;QB-INTEL E5-2667-GEN4348;One-Time;USD,USD,true,false,Intel Xeon E5-2667 v4 3.2GHz GEN4348,Standard Price Book;true,QB-INTEL E5-2667-GEN4348,One-Time;OneTime,2499
Intel Xeon E5-2683 v4 2.1GHz GEN4349;Standard Price Book;QB-INTEL E5-2683-GEN4349;One-Time;USD,USD,true,false,Intel Xeon E5-2683 v4 2.1GHz GEN4349,Standard Price Book;true,QB-INTEL E5-2683-GEN4349,One-Time;OneTime,1399
"Intel Xeon Gold 5318N 2.1GHz, 24C/48T GEN4350;Standard Price Book;QB-INTEL-GOLD-5318N-GEN4350;One-Time;USD",USD,true,false,"Intel Xeon Gold 5318N 2.1GHz, 24C/48T GEN4350",Standard Price Book;true,QB-INTEL-GOLD-5318N-GEN4350,One-Time;OneTime,1999
"Intel Xeon Gold 6330N 2.2GHz, 28C/56T GEN4351;Standard Price Book;QB-INTEL-GOLD-6330N-GEN4351;One-Time;USD",USD,true,false,"Intel Xeon Gold 6330N 2.2GHz, 28C/56T GEN4351",Standard Price Book;true,QB-INTEL-GOLD-6330N-GEN4351,One-Time;OneTime,2149
"Intel Xeon Gold 6354 3GHz, 18C/36T GEN4352;Standard Price Book;QB-INTEL-GOLD-6354-GEN4352;One-Time;USD",USD,true,false,"Intel Xeon Gold 6354 3GHz, 18C/36T GEN4352",Standard Price Book;true,QB-INTEL-GOLD-6354-GEN4352,One-Time;OneTime,3300
"Intel Xeon Platinum 8352M 2.3GHz, 32C/64T GEN4353;Standard Price Book;QB-INTEL-PLAT-8352M-GEN4353;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8352M 2.3GHz, 32C/64T GEN4353",Standard Price Book;true,QB-INTEL-PLAT-8352M-GEN4353,One-Time;OneTime,2000
"Intel Xeon Platinum 8352Y 2.2GHz, 32C/64T GEN4354;Standard Price Book;QB-INTEL-PLAT-8352Y-GEN4354;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8352Y 2.2GHz, 32C/64T GEN4354",Standard Price Book;true,QB-INTEL-PLAT-8352Y-GEN4354,One-Time;OneTime,2500
"Intel Xeon Platinum 8360Y 2.4GHz, 36C/72T GEN4355;Standard Price Book;QB-INTEL-PLAT-8360Y-GEN4355;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8360Y 2.4GHz, 36C/72T GEN4355",Standard Price Book;true,QB-INTEL-PLAT-8360Y-GEN4355,One-Time;OneTime,2800
"Intel Xeon Platinum 8368 2.4GHz, 38C/76T GEN4356;Standard Price Book;QB-INTEL-PLAT-8368-GEN4356;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8368 2.4GHz, 38C/76T GEN4356",Standard Price Book;true,QB-INTEL-PLAT-8368-GEN4356,One-Time;OneTime,2950
Cloud License (Monthly) GEN4357;Standard Price Book;QB-LIC-CLOUD-GEN4357;Term Annual;USD,USD,true,false,Cloud License (Monthly) GEN4357,Standard Price Book;true,QB-LIC-CLOUD-GEN4357,Term Annual;TermDefined,550
QB Liquid Cooler GEN4358;Standard Price Book;QB-LIQUIDCOOL-GEN4358;One-Time;USD,USD,true,false,QB Liquid Cooler GEN4358,Standard Price Book;true,QB-LIQUIDCOOL-GEN4358,One-Time;OneTime,250
128GB LRDIMM GEN4359;Standard Price Book;QB-MEM 128GB-GEN4359;One-Time;USD,USD,true,false,128GB LRDIMM GEN4359,Standard Price Book;true,QB-MEM 128GB-GEN4359,One-Time;OneTime,1989
16GB RDIMM GEN4360;Standard Price Book;QB-MEM 16GB-GEN4360;One-Time;USD,USD,true,false,16GB RDIMM GEN4360,Standard Price Book;true,QB-MEM 16GB-GEN4360,One-Time;OneTime,599
32GB RDIMM GEN4361;Standard Price Book;QB-MEM 32GB-GEN4361;One-Time;USD,USD,true,false,32GB RDIMM GEN4361,Standard Price Book;true,QB-MEM 32GB-GEN4361,One-Time;OneTime,889
64GB RDIMM GEN4362;Standard Price Book;QB-MEM 64GB-GEN4362;One-Time;USD,USD,true,false,64GB RDIMM GEN4362,Standard Price Book;true,QB-MEM 64GB-GEN4362,One-Time;OneTime,999
8GB RDIMM GEN4363;Standard Price Book;QB-MEM 8GB-GEN4363;One-Time;USD,USD,true,false,8GB RDIMM GEN4363,Standard Price Book;true,QB-MEM 8GB-GEN4363,One-Time;OneTime,399
Additional Messages - QB Starter GEN4365;Standard Price Book;QB-MSG-STRT-GEN4365;Evergreen Monthly;USD,USD,true,false,Additional Messages - QB Starter GEN4365,Standard Price Book;true,QB-MSG-STRT-GEN4365,Evergreen Monthly;Evergreen,3500
Additional Messages - QB Starter GEN4365;Standard Price Book;QB-MSG-STRT-GEN4365;Term Annual;USD,USD,true,false,Additional Messages - QB Starter GEN4365,Standard Price Book;true,QB-MSG-STRT-GEN4365,Term Annual;TermDefined,30000
Additional Messages - QB Starter GEN4365;Standard Price Book;QB-MSG-STRT-GEN4365;Term Monthly;USD,USD,true,false,Additional Messages - QB Starter GEN4365,Standard Price Book;true,QB-MSG-STRT-GEN4365,Term Monthly;TermDefined,3000
QuantumBit Database (Monetary Commit) GEN4366;Standard Price Book;QB-MTY-CMT-GEN4366;Term Annual;USD,USD,true,false,QuantumBit Database (Monetary Commit) GEN4366,Standard Price Book;true,QB-MTY-CMT-GEN4366,Term Annual;TermDefined,8000
Intel X710 Dual Port 10Gb Direct Attach GEN4367;Standard Price Book;QB-NET X710-GEN4367;One-Time;USD,USD,true,false,Intel X710 Dual Port 10Gb Direct Attach GEN4367,Standard Price Book;true,QB-NET X710-GEN4367,One-Time;OneTime,1599
QB-NetLink 100G Ultra GEN4368;Standard Price Book;QB-NET-100G-ULTRA-GEN4368;One-Time;USD,USD,true,false,QB-NetLink 100G Ultra GEN4368,Standard Price Book;true,QB-NET-100G-ULTRA-GEN4368,One-Time;OneTime,700
QB-NetLink 10G GEN4369;Standard Price Book;QB-NET-10G-GEN4369;One-Time;USD,USD,true,false,QB-NetLink 10G GEN4369,Standard Price Book;true,QB-NET-10G-GEN4369,One-Time;OneTime,220
QB-NetLink 25G GEN4370;Standard Price Book;QB-NET-25G-GEN4370;One-Time;USD,USD,true,false,QB-NetLink 25G GEN4370,Standard Price Book;true,QB-NET-25G-GEN4370,One-Time;OneTime,450
QB-NetSecure 10G GEN4371;Standard Price Book;QB-NETSECURE-10G-GEN4371;One-Time;USD,USD,true,false,QB-NetSecure 10G GEN4371,Standard Price Book;true,QB-NETSECURE-10G-GEN4371,One-Time;OneTime,500
QB-Accel NovaX150 GEN4373;Standard Price Book;QB-NovaX150-GEN4373;One-Time;USD,USD,true,false,QB-Accel NovaX150 GEN4373,Standard Price Book;true,QB-NovaX150-GEN4373,One-Time;OneTime,9800
QB-NVExpand 200 GEN4374;Standard Price Book;QB-NVExpand-200-GEN4374;One-Time;USD,USD,true,false,QB-NVExpand 200 GEN4374,Standard Price Book;true,QB-NVExpand-200-GEN4374,One-Time;OneTime,475
QB-PowerCore 1600S GEN4383;Standard Price Book;QB-PWRCORE-1600S-GEN4383;One-Time;USD,USD,true,false,QB-PowerCore 1600S GEN4383,Standard Price Book;true,QB-PWRCORE-1600S-GEN4383,One-Time;OneTime,599
QB-PowerCore 500S GEN4384;Standard Price Book;QB-PWRCORE-500S-GEN4384;One-Time;USD,USD,true,false,QB-PowerCore 500S GEN4384,Standard Price Book;true,QB-PWRCORE-500S-GEN4384,One-Time;OneTime,299
QB-PowerCore 800S GEN4385;Standard Price Book;QB-PWRCORE-800S-GEN4385;One-Time;USD,USD,true,false,QB-PowerCore 800S GEN4385,Standard Price Book;true,QB-PWRCORE-800S-GEN4385,One-Time;OneTime,489
QB-PowerSafe 1000D GEN4386;Standard Price Book;QB-PWRSAFE-1000D-GEN4386;One-Time;USD,USD,true,false,QB-PowerSafe 1000D GEN4386,Standard Price Book;true,QB-PWRSAFE-1000D-GEN4386,One-Time;OneTime,700
QB-PowerSafe 2000D GEN4387;Standard Price Book;QB-PWRSAFE-2000D-GEN4387;One-Time;USD,USD,true,false,QB-PowerSafe 2000D GEN4387,Standard Price Book;true,QB-PWRSAFE-2000D-GEN4387,One-Time;OneTime,1850
QB-PowerSafe 600D GEN4388;Standard Price Book;QB-PWRSAFE-600D-GEN4388;One-Time;USD,USD,true,false,QB-PowerSafe 600D GEN4388,Standard Price Book;true,QB-PWRSAFE-600D-GEN4388,One-Time;OneTime,450
QuantumBit Q-Rack 750 GEN4389;Standard Price Book;QB-QRack-750-GEN4389;One-Time;USD,USD,true,false,QuantumBit Q-Rack 750 GEN4389,Standard Price Book;true,QB-QRack-750-GEN4389,One-Time;OneTime,3980
QuantumBit Database (Quantity Commit) GEN4390;Standard Price Book;QB-QTY-CMT-GEN4390;Term Annual;USD,USD,true,false,QuantumBit Database (Quantity Commit) GEN4390,Standard Price Book;true,QB-QTY-CMT-GEN4390,Term Annual;TermDefined,500
QB-RAIDForce 500 GEN4391;Standard Price Book;QB-RAID-500-GEN4391;One-Time;USD,USD,true,false,QB-RAIDForce 500 GEN4391,Standard Price Book;true,QB-RAID-500-GEN4391,One-Time;OneTime,620
Data Normalization Expert GEN4394;Standard Price Book;QB-SRV-DNE-GEN4394;One-Time;USD,USD,true,false,Data Normalization Expert GEN4394,Standard Price Book;true,QB-SRV-DNE-GEN4394,One-Time;OneTime,300
Implementation Engineer GEN4395;Standard Price Book;QB-SRV-IMP-GEN4395;One-Time;USD,USD,true,false,Implementation Engineer GEN4395,Standard Price Book;true,QB-SRV-IMP-GEN4395,One-Time;OneTime,300
Integration Specialist Engineer GEN4396;Standard Price Book;QB-SRV-ISE-GEN4396;One-Time;USD,USD,true,false,Integration Specialist Engineer GEN4396,Standard Price Book;true,QB-SRV-ISE-GEN4396,One-Time;OneTime,350
Module Extension Engineer GEN4397;Standard Price Book;QB-SRV-MEE-GEN4397;One-Time;USD,USD,true,false,Module Extension Engineer GEN4397,Standard Price Book;true,QB-SRV-MEE-GEN4397,One-Time;OneTime,300
Professional Services Daily Rate GEN4400;Standard Price Book;QB-SRV-OG-PSH-GEN4400;One-Time;USD,USD,true,false,Professional Services Daily Rate GEN4400,Standard Price Book;true,QB-SRV-OG-PSH-GEN4400,One-Time;OneTime,250
Program Director GEN4402;Standard Price Book;QB-SRV-PD-GEN4402;One-Time;USD,USD,true,false,Program Director GEN4402,Standard Price Book;true,QB-SRV-PD-GEN4402,One-Time;OneTime,350
Project Manager GEN4403;Standard Price Book;QB-SRV-PMN-GEN4403;One-Time;USD,USD,true,false,Project Manager GEN4403,Standard Price Book;true,QB-SRV-PMN-GEN4403,One-Time;OneTime,300
Quality Assurance Engineer GEN4405;Standard Price Book;QB-SRV-QAE-GEN4405;One-Time;USD,USD,true,false,Quality Assurance Engineer GEN4405,Standard Price Book;true,QB-SRV-QAE-GEN4405,One-Time;OneTime,300
Solutions Architect GEN4407;Standard Price Book;QB-SRV-SAT-GEN4407;One-Time;USD,USD,true,false,Solutions Architect GEN4407,Standard Price Book;true,QB-SRV-SAT-GEN4407,One-Time;OneTime,500
Professional Services Scope of Work GEN4408;Standard Price Book;QB-SRV-SOW-GEN4408;One-Time;USD,USD,true,false,Professional Services Scope of Work GEN4408,Standard Price Book;true,QB-SRV-SOW-GEN4408,One-Time;OneTime,25000
Q-Drive NVX 16TB GEN4409;Standard Price Book;QB-SSD 16TB-GEN4409;One-Time;USD,USD,true,false,Q-Drive NVX 16TB GEN4409,Standard Price Book;true,QB-SSD 16TB-GEN4409,One-Time;OneTime,1200
Q-Drive NVX 2TB GEN4410;Standard Price Book;QB-SSD 2TB-GEN4410;One-Time;USD,USD,true,false,Q-Drive NVX 2TB GEN4410,Standard Price Book;true,QB-SSD 2TB-GEN4410,One-Time;OneTime,150
Q-Drive NVX Ultra 30TB GEN4411;Standard Price Book;QB-SSD 30TB-GEN4411;One-Time;USD,USD,true,false,Q-Drive NVX Ultra 30TB GEN4411,Standard Price Book;true,QB-SSD 30TB-GEN4411,One-Time;OneTime,2500
Q-Drive NVX 4TB GEN4412;Standard Price Book;QB-SSD 4TB-GEN4412;One-Time;USD,USD,true,false,Q-Drive NVX 4TB GEN4412,Standard Price Book;true,QB-SSD 4TB-GEN4412,One-Time;OneTime,225
Q-Drive NVX 8TB GEN4413;Standard Price Book;QB-SSD 8TB-GEN4413;One-Time;USD,USD,true,false,Q-Drive NVX 8TB GEN4413,Standard Price Book;true,QB-SSD 8TB-GEN4413,One-Time;OneTime,580
Silver Hardware Maintenance GEN4415;Standard Price Book;QB-SUPP-1000-GEN4415;Term Annual;USD,USD,true,false,Silver Hardware Maintenance GEN4415,Standard Price Book;true,QB-SUPP-1000-GEN4415,Term Annual;TermDefined,25000
Gold Hardware Maintenance GEN4416;Standard Price Book;QB-SUPP-1005-GEN4416;Term Annual;USD,USD,true,false,Gold Hardware Maintenance GEN4416,Standard Price Book;true,QB-SUPP-1005-GEN4416,Term Annual;TermDefined,30000
Software Maintenance GEN4417;Standard Price Book;QB-SUPP-2000-GEN4417;Term Annual;USD,USD,true,true,Software Maintenance GEN4417,Standard Price Book;true,QB-SUPP-2000-GEN4417,Term Annual;TermDefined,0
QuantumBit Tokens Pack GEN4419;Standard Price Book;QB-TOKENS-PACK-GEN4419;One-Time;USD,USD,true,false,QuantumBit Tokens Pack GEN4419,Standard Price Book;true,QB-TOKENS-PACK-GEN4419,One-Time;OneTime,100
QuantumBit Essentials Training GEN4420;Standard Price Book;QB-TRN-ESSNTLS-GEN4420;One-Time;USD,USD,true,false,QuantumBit Essentials Training GEN4420,Standard Price Book;true,QB-TRN-ESSNTLS-GEN4420,One-Time;OneTime,8500
QuantumBit Fundamentals Training GEN4421;Standard Price Book;QB-TRN-FUND-GEN4421;One-Time;USD,USD,true,false,QuantumBit Fundamentals Training GEN4421,Standard Price Book;true,QB-TRN-FUND-GEN4421,One-Time;OneTime,6500
QB-Accel VegaX200 GEN4422;Standard Price Book;QB-VegaX200-GEN4422;One-Time;USD,USD,true,false,QB-Accel VegaX200 GEN4422,Standard Price Book;true,QB-VegaX200-GEN4422,One-Time;OneTime,15000
QuantumBit Subscription GEN4427;Standard Price Book;TEST-SUB-GEN4427;Evergreen Annual;USD,USD,true,false,QuantumBit Subscription GEN4427,Standard Price Book;true,TEST-SUB-GEN4427,Evergreen Annual;Evergreen,420
QuantumBit Subscription GEN4427;Standard Price Book;TEST-SUB-GEN4427;Evergreen Monthly;USD,USD,true,false,QuantumBit Subscription GEN4427,Standard Price Book;true,TEST-SUB-GEN4427,Evergreen Monthly;Evergreen,35
QuantumBit Subscription GEN4427;Standard Price Book;TEST-SUB-GEN4427;Term Annual;USD,USD,true,false,QuantumBit Subscription GEN4427,Standard Price Book;true,TEST-SUB-GEN4427,Term Annual;TermDefined,360
QuantumBit Subscription GEN4427;Standard Price Book;TEST-SUB-GEN4427;Term Monthly;USD,USD,true,false,QuantumBit Subscription GEN4427,Standard Price Book;true,TEST-SUB-GEN4427,Term Monthly;TermDefined,30
Additional API GEN4434;Standard Price Book;QB-API-GEN4434;Evergreen Monthly;USD,USD,true,false,Additional API GEN4434,Standard Price Book;true,QB-API-GEN4434,Evergreen Monthly;Evergreen,2000
Additional API GEN4434;Standard Price Book;QB-API-GEN4434;Term Annual;USD,USD,true,false,Additional API GEN4434,Standard Price Book;true,QB-API-GEN4434,Term Annual;TermDefined,15000
Additional API GEN4434;Standard Price Book;QB-API-GEN4434;Term Monthly;USD,USD,true,false,Additional API GEN4434,Standard Price Book;true,QB-API-GEN4434,Term Monthly;TermDefined,1500
Additional API Flex (100M) GEN4436;Standard Price Book;QB-API-FLEX-GEN4436;Term Annual;USD,USD,true,false,Additional API Flex (100M) GEN4436,Standard Price Book;true,QB-API-FLEX-GEN4436,Term Annual;TermDefined,450
Additional API Gov GEN4437;Standard Price Book;QB-API-GOVT-GEN4437;Term Annual;USD,USD,true,false,Additional API Gov GEN4437,Standard Price Book;true,QB-API-GOVT-GEN4437,Term Annual;TermDefined,1450
QB API Management Solution GEN4438;Standard Price Book;QB-API-MGMT-GEN4438;Evergreen Monthly;USD,USD,true,false,QB API Management Solution GEN4438,Standard Price Book;true,QB-API-MGMT-GEN4438,Evergreen Monthly;Evergreen,1000
QB API Management Solution GEN4438;Standard Price Book;QB-API-MGMT-GEN4438;Term Annual;USD,USD,true,false,QB API Management Solution GEN4438,Standard Price Book;true,QB-API-MGMT-GEN4438,Term Annual;TermDefined,12000
QB API Management Solution GEN4438;Standard Price Book;QB-API-MGMT-GEN4438;Term Monthly;USD,USD,true,false,QB API Management Solution GEN4438,Standard Price Book;true,QB-API-MGMT-GEN4438,Term Monthly;TermDefined,1000
Additional API Pre-Prod GEN4439;Standard Price Book;QB-API-PREP-GEN4439;Term Annual;USD,USD,true,false,Additional API Pre-Prod GEN4439,Standard Price Book;true,QB-API-PREP-GEN4439,Term Annual;TermDefined,3240
Additional API Prod GEN4440;Standard Price Book;QB-API-PROD-GEN4440;Term Annual;USD,USD,true,false,Additional API Prod GEN4440,Standard Price Book;true,QB-API-PROD-GEN4440,Term Annual;TermDefined,3240
API Access Requests (AEH) GEN4441;Standard Price Book;QB-API-REQT-GEN4441;Evergreen Monthly;USD,USD,true,false,API Access Requests (AEH) GEN4441,Standard Price Book;true,QB-API-REQT-GEN4441,Evergreen Monthly;Evergreen,5
API Access Requests (AEH) GEN4441;Standard Price Book;QB-API-REQT-GEN4441;Term Annual;USD,USD,true,false,API Access Requests (AEH) GEN4441,Standard Price Book;true,QB-API-REQT-GEN4441,Term Annual;TermDefined,45
API Access Requests (AEH) GEN4441;Standard Price Book;QB-API-REQT-GEN4441;Term Monthly;USD,USD,true,false,API Access Requests (AEH) GEN4441,Standard Price Book;true,QB-API-REQT-GEN4441,Term Monthly;TermDefined,5
Additional Automation QB Credits GEN4442;Standard Price Book;QB-AUT-CRED-GEN4442;Evergreen Monthly;USD,USD,true,false,Additional Automation QB Credits GEN4442,Standard Price Book;true,QB-AUT-CRED-GEN4442,Evergreen Monthly;Evergreen,2.5
Additional Automation QB Credits GEN4442;Standard Price Book;QB-AUT-CRED-GEN4442;Term Annual;USD,USD,true,false,Additional Automation QB Credits GEN4442,Standard Price Book;true,QB-AUT-CRED-GEN4442,Term Annual;TermDefined,25
Additional Automation QB Credits GEN4442;Standard Price Book;QB-AUT-CRED-GEN4442;Term Monthly;USD,USD,true,false,Additional Automation QB Credits GEN4442,Standard Price Book;true,QB-AUT-CRED-GEN4442,Term Monthly;TermDefined,2
PowerSwerve R750 Rack Server GEN4445;Standard Price Book;QB-BDL-R750-GEN4445;One-Time;USD,USD,true,false,PowerSwerve R750 Rack Server GEN4445,Standard Price Book;true,QB-BDL-R750-GEN4445,One-Time;OneTime,3899
QuantumBit Services Project GEN4447;Standard Price Book;QB-BDL-SRVC-GEN4447;One-Time;USD,USD,true,false,QuantumBit Services Project GEN4447,Standard Price Book;true,QB-BDL-SRVC-GEN4447,One-Time;OneTime,0
QuantumBit Starter GEN4448;Standard Price Book;QB-BDL-STND-GEN4448;One-Time;USD,USD,true,false,QuantumBit Starter GEN4448,Standard Price Book;true,QB-BDL-STND-GEN4448,One-Time;OneTime,0
Intel X710 Dual Port 10Gb SFP GEN4449;Standard Price Book;QB-BET X710SFP-GEN4449;One-Time;USD,USD,true,false,Intel X710 Dual Port 10Gb SFP GEN4449,Standard Price Book;true,QB-BET X710SFP-GEN4449,One-Time;OneTime,1599
QB-CacheBoost 150 GEN4460;Standard Price Book;QB-CBOOST-150-GEN4460;One-Time;USD,USD,true,false,QB-CacheBoost 150 GEN4460,Standard Price Book;true,QB-CBOOST-150-GEN4460,One-Time;OneTime,389
Configured Power Cable GEN4462;Standard Price Book;QB-CMPC-5882-GEN4462;One-Time;USD,USD,true,false,Configured Power Cable GEN4462,Standard Price Book;true,QB-CMPC-5882-GEN4462,One-Time;OneTime,249
C13 to C14 Power Cable 3' GEN4465;Standard Price Book;QB-CMPC-5887-GEN4465;One-Time;USD,USD,true,false,C13 to C14 Power Cable 3' GEN4465,Standard Price Book;true,QB-CMPC-5887-GEN4465,One-Time;OneTime,250
QuantumBit Database (Token Commit - Each) GEN4471;Standard Price Book;QB-CMT-TKN-EACH-GEN4471;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Each) GEN4471,Standard Price Book;true,QB-CMT-TKN-EACH-GEN4471,Term Annual;TermDefined,1000
