$$Name$Pricebook2.Name$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
Configured Power Cable;Standard Price Book;QB-CMPC-5882;One-Time;AUD,AUD,true,false,Configured Power Cable,Standard Price Book;true,QB-CMPC-5882,One-Time;OneTime,380
Data Normalization Expert;Standard Price Book;QB-SRV-DNE;One-Time;AUD,AUD,true,false,Data Normalization Expert,Standard Price Book;true,QB-SRV-DNE,One-Time;OneTime,460
Gold Hardware Maintenance;Standard Price Book;QB-SUPP-1005;Term Annual;AUD,AUD,true,false,Gold Hardware Maintenance,Standard Price Book;true,QB-SUPP-1005,Term Annual;TermDefined,45900
Implementation Engineer;Standard Price Book;QB-SRV-IMP;One-Time;AUD,AUD,true,false,Implementation Engineer,Standard Price Book;true,QB-SRV-IMP,One-Time;OneTime,460
Integration Specialist Engineer;Standard Price Book;QB-SRV-ISE;One-Time;AUD,AUD,true,false,Integration Specialist Engineer,Standard Price Book;true,QB-SRV-ISE,One-Time;OneTime,540
Intel X710 Dual Port 10Gb Direct Attach;Standard Price Book;QB-NET X710;One-Time;AUD,AUD,true,false,Intel X710 Dual Port 10Gb Direct Attach,Standard Price Book;true,QB-NET X710,One-Time;OneTime,2450
Intel X710 Dual Port 10Gb SFP;Standard Price Book;QB-BET X710SFP;One-Time;AUD,AUD,true,false,Intel X710 Dual Port 10Gb SFP,Standard Price Book;true,QB-BET X710SFP,One-Time;OneTime,2450
Intel Xeon E5-2609 v4 1.7GHz;Standard Price Book;QB-INTEL E5-2609;One-Time;AUD,AUD,true,false,Intel Xeon E5-2609 v4 1.7GHz,Standard Price Book;true,QB-INTEL E5-2609,One-Time;OneTime,2290
Intel Xeon E5-2660 v4 2.0GHz;Standard Price Book;QB-INTEL E5-2660;One-Time;AUD,AUD,true,false,Intel Xeon E5-2660 v4 2.0GHz,Standard Price Book;true,QB-INTEL E5-2660,One-Time;OneTime,2600
Intel Xeon E5-2667 v4 3.2GHz;Standard Price Book;QB-INTEL E5-2667;One-Time;AUD,AUD,true,false,Intel Xeon E5-2667 v4 3.2GHz,Standard Price Book;true,QB-INTEL E5-2667,One-Time;OneTime,3820
Intel Xeon E5-2683 v4 2.1GHz;Standard Price Book;QB-INTEL E5-2683;One-Time;AUD,AUD,true,false,Intel Xeon E5-2683 v4 2.1GHz,Standard Price Book;true,QB-INTEL E5-2683,One-Time;OneTime,2140
Module Extension Engineer;Standard Price Book;QB-SRV-MEE;One-Time;AUD,AUD,true,false,Module Extension Engineer,Standard Price Book;true,QB-SRV-MEE,One-Time;OneTime,460
PowerSwerve R750 Rack Server;Standard Price Book;QB-BDL-R750;One-Time;AUD,AUD,true,false,PowerSwerve R750 Rack Server,Standard Price Book;true,QB-BDL-R750,One-Time;OneTime,5970
Professional Services Daily Rate;Standard Price Book;QB-SRV-OG-PSH;One-Time;AUD,AUD,true,false,Professional Services Daily Rate,Standard Price Book;true,QB-SRV-OG-PSH,One-Time;OneTime,380
Professional Services Scope of Work;Standard Price Book;QB-SRV-SOW;One-Time;AUD,AUD,true,false,Professional Services Scope of Work,Standard Price Book;true,QB-SRV-SOW,One-Time;OneTime,38250
Program Director;Standard Price Book;QB-SRV-PD;One-Time;AUD,AUD,true,false,Program Director,Standard Price Book;true,QB-SRV-PD,One-Time;OneTime,540
Project Manager;Standard Price Book;QB-SRV-PMN;One-Time;AUD,AUD,true,false,Project Manager,Standard Price Book;true,QB-SRV-PMN,One-Time;OneTime,460
QB API Management Solution;Standard Price Book;QB-API-MGMT;Evergreen Monthly;AUD,AUD,true,false,QB API Management Solution,Standard Price Book;true,QB-API-MGMT,Evergreen Monthly;Evergreen,1530
QB API Management Solution;Standard Price Book;QB-API-MGMT;Term Annual;AUD,AUD,true,false,QB API Management Solution,Standard Price Book;true,QB-API-MGMT,Term Annual;TermDefined,18360
QB API Management Solution;Standard Price Book;QB-API-MGMT;Term Monthly;AUD,AUD,true,false,QB API Management Solution,Standard Price Book;true,QB-API-MGMT,Term Monthly;TermDefined,1530
Quality Assurance Engineer;Standard Price Book;QB-SRV-QAE;One-Time;AUD,AUD,true,false,Quality Assurance Engineer,Standard Price Book;true,QB-SRV-QAE,One-Time;OneTime,460
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;Evergreen Monthly;AUD,AUD,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,Evergreen Monthly;Evergreen,0
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;One-Time;AUD,AUD,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,One-Time;OneTime,0
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;Term Annual;AUD,AUD,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,Term Annual;TermDefined,0
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;Term Monthly;AUD,AUD,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,Term Monthly;TermDefined,0
QuantumBit Essentials Training;Standard Price Book;QB-TRN-ESSNTLS;One-Time;AUD,AUD,true,false,QuantumBit Essentials Training,Standard Price Book;true,QB-TRN-ESSNTLS,One-Time;OneTime,13000
QuantumBit Fundamentals Training;Standard Price Book;QB-TRN-FUND;One-Time;AUD,AUD,true,false,QuantumBit Fundamentals Training,Standard Price Book;true,QB-TRN-FUND,One-Time;OneTime,9940
QuantumBit Services Project;Standard Price Book;QB-BDL-SRVC;One-Time;AUD,AUD,true,false,QuantumBit Services Project,Standard Price Book;true,QB-BDL-SRVC,One-Time;OneTime,0
QuantumBit Starter;Standard Price Book;QB-BDL-STND;One-Time;AUD,AUD,true,false,QuantumBit Starter,Standard Price Book;true,QB-BDL-STND,One-Time;OneTime,0
QuantumBit Subscription;Standard Price Book;TEST-SUB;Evergreen Annual;AUD,AUD,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Evergreen Annual;Evergreen,640
QuantumBit Subscription;Standard Price Book;TEST-SUB;Evergreen Monthly;AUD,AUD,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Evergreen Monthly;Evergreen,50
QuantumBit Subscription;Standard Price Book;TEST-SUB;Term Annual;AUD,AUD,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Term Annual;TermDefined,550
QuantumBit Subscription;Standard Price Book;TEST-SUB;Term Monthly;AUD,AUD,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Term Monthly;TermDefined,50
Silver Hardware Maintenance;Standard Price Book;QB-SUPP-1000;Term Annual;AUD,AUD,true,false,Silver Hardware Maintenance,Standard Price Book;true,QB-SUPP-1000,Term Annual;TermDefined,38250
Solutions Architect;Standard Price Book;QB-SRV-SAT;One-Time;AUD,AUD,true,false,Solutions Architect,Standard Price Book;true,QB-SRV-SAT,One-Time;OneTime,760
